Ead,cV,cN,cH,Z,rmsd,rmaxsd,dminNS,daveNS,dminHS,daveHS,mult,chir,q,mu,Egap,cnN,dcnN,cnS,dcnS,aminS,amaxS,aminN,amaxN,adispN,adispH
   0.714,   0.446,   0.448,   0.448,   6,   0.037,   0.291,   8.593,     nan,     nan,     nan,   2,   0.000,  -0.000,  -0.003,   0.100,   2,   0,   3,   1,   2.065,   2.102,   2.067,   4.216,   2.540,     nan
   0.731,   0.446,   0.448,   0.448,   6,   0.041,   0.298,   9.793,     nan,     nan,     nan,   2,   0.000,   0.000,   0.002,   0.100,   2,   0,   3,   1,   2.072,   2.096,   2.067,   4.216,   2.624,     nan
   0.797,   0.446,   0.448,   0.448,   6,   0.024,   0.318,   6.127,     nan,     nan,     nan,   2,   0.000,   0.002,   0.000,   0.100,   2,   0,   3,   1,   2.069,   2.103,   2.067,   4.216,   2.497,     nan
   0.656,   0.446,   0.448,   0.448,   6,   0.026,   0.335,   7.317,     nan,     nan,     nan,   2,   0.000,   0.001,   0.008,   0.100,   2,   0,   3,   1,   2.069,   2.101,   2.067,   4.216,   2.614,     nan
   0.732,   0.446,   0.448,   0.448,   6,   0.190,   0.379,   7.443,     nan,     nan,     nan,   2,   0.000,   0.001,  -0.001,   0.100,   2,   0,   3,   1,   2.075,   2.098,   2.067,   4.216,   2.802,     nan
   0.673,   0.446,   0.448,   0.448,   6,   0.191,   0.371,   8.796,     nan,     nan,     nan,   2,   0.000,   0.002,   0.007,   0.100,   2,   0,   3,   1,   2.075,   2.100,   2.067,   4.216,   2.856,     nan
   0.747,   0.446,   0.448,   0.448,   6,   0.365,   0.681,   5.046,     nan,     nan,     nan,   2,   0.000,   0.003,  -0.002,   0.100,   2,   0,   3,   1,   2.079,   2.095,   2.067,   4.216,   2.892,     nan
   0.725,   0.446,   0.448,   0.448,   6,   0.359,   0.662,   6.430,     nan,     nan,     nan,   2,   0.000,  -0.001,   0.001,   0.100,   2,   0,   3,   1,   2.078,   2.093,   2.067,   4.216,   2.946,     nan
   0.817,   0.446,   0.448,   0.448,   6,   0.420,   0.758,   7.016,     nan,     nan,     nan,   2,   0.000,   0.004,   0.002,   0.100,   2,   0,   3,   1,   2.077,   2.091,   2.067,   4.216,   3.133,     nan
   0.546,   0.446,   0.448,   0.448,   6,   0.431,   0.781,   4.194,     nan,     nan,     nan,   2,   0.000,  -0.001,   0.009,   0.100,   2,   0,   3,   1,   2.083,   2.085,   2.067,   4.216,   3.138,     nan
   0.685,   0.446,   0.448,   0.448,   6,   0.350,   0.675,   1.329,     nan,     nan,     nan,   2,   0.000,   0.179,  -0.005,   0.100,   2,   0,   3,   1,   1.986,   2.135,   2.067,   4.216,   2.080,     nan
   0.459,   0.446,   0.448,   0.448,   6,   0.372,   0.692,   2.403,     nan,     nan,     nan,   2,   0.000,  -0.017,   0.007,   0.100,   2,   0,   3,   1,   2.049,   2.103,   2.067,   4.216,   2.605,     nan
   0.787,   0.446,   0.448,   0.448,   6,   0.181,   0.366,   3.690,     nan,     nan,     nan,   2,   0.000,   0.003,  -0.003,   0.100,   2,   0,   3,   1,   2.062,   2.117,   2.067,   4.216,   2.412,     nan
   0.571,   0.446,   0.448,   0.448,   6,   0.194,   0.390,   4.852,     nan,     nan,     nan,   2,   0.000,   0.001,   0.010,   0.100,   2,   0,   3,   1,   2.074,   2.094,   2.067,   4.216,   2.607,     nan
   0.804,   0.446,   0.448,   0.448,   6,   0.022,   0.305,   3.619,     nan,     nan,     nan,   2,   0.000,  -0.000,  -0.002,   0.100,   2,   0,   3,   1,   2.070,   2.123,   2.067,   4.216,   1.726,     nan
   0.400,   0.446,   0.448,   0.448,   6,   0.023,   0.319,   4.165,     nan,     nan,     nan,   2,   0.000,  -0.001,   0.022,   0.100,   2,   0,   3,   1,   2.056,   2.104,   2.067,   4.216,   2.076,     nan
   0.783,   0.446,   0.448,   0.448,   6,   0.023,   0.319,   5.610,     nan,     nan,     nan,   2,   0.000,   0.001,  -0.005,   0.100,   2,   0,   3,   1,   2.076,   2.103,   2.067,   4.216,   2.087,     nan
   0.706,   0.446,   0.448,   0.448,   6,   0.029,   0.301,   6.447,     nan,     nan,     nan,   2,   0.000,  -0.000,   0.002,   0.100,   2,   0,   3,   1,   2.063,   2.102,   2.067,   4.216,   2.283,     nan
   0.795,   0.446,   0.448,   0.448,   6,   0.211,   0.410,   6.168,     nan,     nan,     nan,   2,   0.000,   0.003,  -0.002,   0.100,   2,   0,   3,   1,   2.068,   2.101,   2.067,   4.216,   1.667,     nan
   0.487,   0.446,   0.448,   0.448,   6,   0.231,   0.442,   6.482,     nan,     nan,     nan,   2,   0.000,   0.000,   0.026,   0.100,   2,   0,   3,   1,   2.083,   2.093,   2.067,   4.216,   1.899,     nan
   0.761,   0.446,   0.448,   0.448,   6,   0.382,   0.696,   7.936,     nan,     nan,     nan,   2,   0.000,   0.001,  -0.002,   0.100,   2,   0,   3,   1,   2.072,   2.098,   2.067,   4.216,   1.945,     nan
   0.623,   0.446,   0.448,   0.448,   6,   0.389,   0.712,   8.538,     nan,     nan,     nan,   2,   0.000,   0.001,   0.013,   0.100,   2,   0,   3,   1,   2.076,   2.095,   2.067,   4.216,   2.110,     nan
   0.761,   0.446,   0.448,   0.448,   6,   0.382,   0.696,   7.937,     nan,     nan,     nan,   2,   0.000,   0.001,  -0.002,   0.100,   2,   0,   3,   1,   2.072,   2.098,   2.067,   4.216,   1.945,     nan
   0.623,   0.446,   0.448,   0.448,   6,   0.389,   0.712,   8.538,     nan,     nan,     nan,   2,   0.000,   0.001,   0.012,   0.100,   2,   0,   3,   1,   2.076,   2.095,   2.067,   4.216,   2.110,     nan
   0.796,   0.446,   0.448,   0.448,   6,   0.211,   0.409,   6.168,     nan,     nan,     nan,   2,   0.000,   0.003,  -0.002,   0.100,   2,   0,   3,   1,   2.068,   2.101,   2.067,   4.216,   1.667,     nan
   0.487,   0.446,   0.448,   0.448,   6,   0.231,   0.443,   6.482,     nan,     nan,     nan,   2,   0.000,   0.000,   0.026,   0.100,   2,   0,   3,   1,   2.083,   2.093,   2.067,   4.216,   1.899,     nan
   0.783,   0.446,   0.448,   0.448,   6,   0.023,   0.319,   5.610,     nan,     nan,     nan,   2,   0.000,   0.001,  -0.005,   0.100,   2,   0,   3,   1,   2.076,   2.103,   2.067,   4.216,   2.087,     nan
   0.705,   0.446,   0.448,   0.448,   6,   0.030,   0.303,   6.447,     nan,     nan,     nan,   2,   0.000,  -0.000,   0.003,   0.100,   2,   0,   3,   1,   2.063,   2.102,   2.067,   4.216,   2.283,     nan
   0.804,   0.446,   0.448,   0.448,   6,   0.022,   0.305,   3.619,     nan,     nan,     nan,   2,   0.000,  -0.000,  -0.002,   0.100,   2,   0,   3,   1,   2.070,   2.123,   2.067,   4.216,   1.726,     nan
   0.400,   0.446,   0.448,   0.448,   6,   0.022,   0.318,   4.165,     nan,     nan,     nan,   2,   0.000,  -0.001,   0.022,   0.100,   2,   0,   3,   1,   2.056,   2.104,   2.067,   4.216,   2.076,     nan
   0.787,   0.446,   0.448,   0.448,   6,   0.181,   0.366,   3.690,     nan,     nan,     nan,   2,   0.000,   0.003,  -0.003,   0.100,   2,   0,   3,   1,   2.061,   2.117,   2.067,   4.216,   2.412,     nan
   0.571,   0.446,   0.448,   0.448,   6,   0.194,   0.390,   4.852,     nan,     nan,     nan,   2,   0.000,   0.001,   0.010,   0.100,   2,   0,   3,   1,   2.074,   2.094,   2.067,   4.216,   2.607,     nan
   0.687,   0.446,   0.448,   0.448,   6,   0.350,   0.671,   1.329,     nan,     nan,     nan,   2,   0.000,   0.179,  -0.005,   0.100,   2,   0,   3,   1,   1.986,   2.135,   2.067,   4.216,   2.079,     nan
   0.459,   0.446,   0.448,   0.448,   6,   0.372,   0.692,   2.403,     nan,     nan,     nan,   2,   0.000,  -0.017,   0.007,   0.100,   2,   0,   3,   1,   2.049,   2.103,   2.067,   4.216,   2.605,     nan
   0.723,   0.446,   0.448,   0.448,   6,   0.450,   0.838,   2.779,     nan,     nan,     nan,   2,   0.000,   0.015,   0.000,   0.100,   2,   0,   3,   1,   2.054,   2.093,   2.067,   4.216,   3.136,     nan
  -0.627,   0.446,   0.448,   0.448,   7,   0.435,   0.823,   0.000,     nan,     nan,     nan,   2,   0.000,  -0.400,   0.076,   0.100,   2,   1,   2,   1,   2.067,   4.216,   2.067,   4.216,     nan,     nan
   0.035,   0.446,   0.448,   0.448,   6,   0.308,   0.584,   3.934,     nan,     nan,     nan,   2,   0.000,  -0.023,  -0.001,   0.100,   2,   0,   3,   1,   1.937,   2.235,   2.067,   4.216,   0.305,     nan
  -0.325,   0.446,   0.448,   0.448,   6,   0.220,   0.416,   2.527,     nan,     nan,     nan,   2,   0.000,   0.013,   0.026,   0.100,   2,   0,   3,   1,   1.827,   2.489,   2.067,   4.216,   0.387,     nan
   0.638,   0.446,   0.448,   0.448,   6,   0.106,   0.211,   2.633,     nan,     nan,     nan,   2,   0.000,   0.022,  -0.002,   0.100,   2,   0,   3,   1,   1.986,   2.258,   2.067,   4.216,   0.942,     nan
   0.207,   0.446,   0.448,   0.448,   6,   0.122,   0.271,   2.301,     nan,     nan,     nan,   2,   0.000,  -0.008,   0.041,   0.100,   2,   0,   3,   1,   2.031,   2.154,   2.067,   4.216,   1.505,     nan
   0.606,   0.446,   0.448,   0.448,   6,   0.023,   0.305,   5.171,     nan,     nan,     nan,   2,   0.000,  -0.003,   0.004,   0.100,   2,   0,   3,   1,   2.057,   2.139,   2.067,   4.216,   0.766,     nan
   0.654,   0.446,   0.448,   0.448,   6,   0.034,   0.361,   4.154,     nan,     nan,     nan,   2,   0.000,  -0.004,   0.005,   0.100,   2,   0,   3,   1,   2.040,   2.149,   2.067,   4.216,   0.986,     nan
   0.779,   0.446,   0.448,   0.448,   6,   0.026,   0.332,   5.039,     nan,     nan,     nan,   2,   0.000,   0.001,  -0.005,   0.100,   2,   0,   3,   1,   2.078,   2.113,   2.067,   4.216,   1.246,     nan
   0.608,   0.446,   0.448,   0.448,   6,   0.027,   0.334,   4.833,     nan,     nan,     nan,   2,   0.000,  -0.005,   0.008,   0.100,   2,   0,   3,   1,   2.071,   2.110,   2.067,   4.216,   1.539,     nan
   0.811,   0.446,   0.448,   0.448,   6,   0.215,   0.420,   7.192,     nan,     nan,     nan,   2,   0.000,   0.001,  -0.000,   0.100,   2,   0,   3,   1,   2.080,   2.106,   2.067,   4.216,   1.006,     nan
   0.563,   0.446,   0.448,   0.448,   6,   0.204,   0.397,   6.535,     nan,     nan,     nan,   2,   0.000,   0.001,   0.016,   0.100,   2,   0,   3,   1,   2.070,   2.107,   2.067,   4.216,   1.197,     nan
   0.713,   0.446,   0.448,   0.448,   6,   0.368,   0.677,   7.611,     nan,     nan,     nan,   2,   0.000,   0.001,  -0.001,   0.100,   2,   0,   3,   1,   2.070,   2.097,   2.067,   4.216,   1.347,     nan
   0.691,   0.446,   0.448,   0.448,   6,   0.371,   0.688,   7.454,     nan,     nan,     nan,   2,   0.000,  -0.001,   0.007,   0.100,   2,   0,   3,   1,   2.073,   2.100,   2.067,   4.216,   1.550,     nan
   0.713,   0.446,   0.448,   0.448,   6,   0.368,   0.677,   7.611,     nan,     nan,     nan,   2,   0.000,   0.001,  -0.002,   0.100,   2,   0,   3,   1,   2.070,   2.097,   2.067,   4.216,   1.347,     nan
   0.691,   0.446,   0.448,   0.448,   6,   0.371,   0.688,   7.454,     nan,     nan,     nan,   2,   0.000,  -0.001,   0.007,   0.100,   2,   0,   3,   1,   2.073,   2.100,   2.067,   4.216,   1.550,     nan
   0.811,   0.446,   0.448,   0.448,   6,   0.215,   0.420,   7.192,     nan,     nan,     nan,   2,   0.000,   0.001,  -0.000,   0.100,   2,   0,   3,   1,   2.080,   2.106,   2.067,   4.216,   1.006,     nan
   0.563,   0.446,   0.448,   0.448,   6,   0.204,   0.397,   6.535,     nan,     nan,     nan,   2,   0.000,   0.001,   0.016,   0.100,   2,   0,   3,   1,   2.070,   2.108,   2.067,   4.216,   1.197,     nan
   0.779,   0.446,   0.448,   0.448,   6,   0.026,   0.333,   5.039,     nan,     nan,     nan,   2,   0.000,   0.001,  -0.005,   0.100,   2,   0,   3,   1,   2.078,   2.113,   2.067,   4.216,   1.246,     nan
   0.608,   0.446,   0.448,   0.448,   6,   0.027,   0.334,   4.833,     nan,     nan,     nan,   2,   0.000,  -0.005,   0.008,   0.100,   2,   0,   3,   1,   2.071,   2.110,   2.067,   4.216,   1.539,     nan
   0.602,   0.446,   0.448,   0.448,   6,   0.033,   0.333,   5.171,     nan,     nan,     nan,   2,   0.000,  -0.003,   0.003,   0.100,   2,   0,   3,   1,   2.057,   2.139,   2.067,   4.216,   0.766,     nan
   0.658,   0.446,   0.448,   0.448,   6,   0.025,   0.332,   4.154,     nan,     nan,     nan,   2,   0.000,  -0.004,   0.005,   0.100,   2,   0,   3,   1,   2.040,   2.149,   2.067,   4.216,   0.986,     nan
   0.639,   0.446,   0.448,   0.448,   6,   0.105,   0.211,   2.633,     nan,     nan,     nan,   2,   0.000,   0.022,  -0.003,   0.100,   2,   0,   3,   1,   1.986,   2.258,   2.067,   4.216,   0.942,     nan
   0.207,   0.446,   0.448,   0.448,   6,   0.122,   0.271,   2.301,     nan,     nan,     nan,   2,   0.000,  -0.008,   0.041,   0.100,   2,   0,   3,   1,   2.031,   2.154,   2.067,   4.216,   1.505,     nan
   0.035,   0.446,   0.448,   0.448,   6,   0.308,   0.584,   3.934,     nan,     nan,     nan,   2,   0.000,  -0.023,  -0.001,   0.100,   2,   0,   3,   1,   1.937,   2.234,   2.067,   4.216,   0.305,     nan
  -0.325,   0.446,   0.448,   0.448,   6,   0.220,   0.416,   2.527,     nan,     nan,     nan,   2,   0.000,   0.013,   0.026,   0.100,   2,   0,   3,   1,   1.827,   2.489,   2.067,   4.216,   0.387,     nan
   0.127,   0.446,   0.448,   0.448,   6,   0.391,   0.700,   4.535,     nan,     nan,     nan,   2,   0.000,  -0.019,   0.006,   0.100,   2,   0,   3,   1,   1.881,   2.166,   2.067,   4.216,   0.009,     nan
   0.652,   0.446,   0.448,   0.448,   6,   0.366,   0.671,   8.120,     nan,     nan,     nan,   2,   0.000,   0.002,  -0.001,   0.100,   2,   0,   3,   1,   2.078,   2.089,   2.067,   4.216,   0.155,     nan
   0.544,   0.446,   0.448,   0.448,   6,   0.361,   0.655,   6.726,     nan,     nan,     nan,   2,   0.000,  -0.002,   0.004,   0.100,   2,   0,   3,   1,   2.069,   2.109,   2.067,   4.216,   0.187,     nan
   0.490,   0.446,   0.448,   0.448,   6,   0.184,   0.356,   6.368,     nan,     nan,     nan,   2,   0.000,   0.001,  -0.000,   0.100,   2,   0,   3,   1,   2.065,   2.095,   2.067,   4.216,   0.396,     nan
   0.564,   0.446,   0.448,   0.448,   6,   0.156,   0.307,   5.057,     nan,     nan,     nan,   2,   0.000,   0.008,   0.011,   0.100,   2,   0,   3,   1,   2.035,   2.115,   2.067,   4.216,   0.499,     nan
   0.727,   0.446,   0.448,   0.448,   6,   0.030,   0.328,   8.826,     nan,     nan,     nan,   2,   0.000,   0.002,   0.002,   0.100,   2,   0,   3,   1,   2.065,   2.101,   2.067,   4.216,   0.429,     nan
   0.748,   0.446,   0.448,   0.448,   6,   0.025,   0.311,   7.545,     nan,     nan,     nan,   2,   0.000,   0.002,   0.004,   0.100,   2,   0,   3,   1,   2.076,   2.094,   2.067,   4.216,   0.507,     nan
   0.559,   0.446,   0.448,   0.448,   6,   0.020,   0.286,   7.652,     nan,     nan,     nan,   2,   0.000,  -0.004,  -0.003,   0.100,   2,   0,   3,   1,   2.074,   2.095,   2.067,   4.216,   0.685,     nan
   0.653,   0.446,   0.448,   0.448,   6,   0.027,   0.354,   6.597,     nan,     nan,     nan,   2,   0.000,   0.002,   0.004,   0.100,   2,   0,   3,   1,   2.063,   2.103,   2.067,   4.216,   0.821,     nan
   0.748,   0.446,   0.448,   0.448,   6,   0.248,   0.472,  10.127,     nan,     nan,     nan,   2,   0.000,   0.001,  -0.001,   0.100,   2,   0,   3,   1,   2.071,   2.098,   2.067,   4.216,   0.635,     nan
   0.647,   0.446,   0.448,   0.448,   6,   0.242,   0.458,   9.030,     nan,     nan,     nan,   2,   0.000,   0.002,   0.012,   0.100,   2,   0,   3,   1,   2.075,   2.099,   2.067,   4.216,   0.731,     nan
   0.666,   0.446,   0.448,   0.448,   6,   0.384,   0.705,   9.496,     nan,     nan,     nan,   2,   0.000,  -0.001,   0.000,   0.100,   2,   0,   3,   1,   2.077,   2.096,   2.067,   4.216,   0.868,     nan
   0.685,   0.446,   0.448,   0.448,   6,   0.382,   0.701,   8.687,     nan,     nan,     nan,   2,   0.000,   0.001,   0.006,   0.100,   2,   0,   3,   1,   2.066,   2.102,   2.067,   4.216,   1.001,     nan
   0.666,   0.446,   0.448,   0.448,   6,   0.384,   0.705,   9.497,     nan,     nan,     nan,   2,   0.000,  -0.001,   0.000,   0.100,   2,   0,   3,   1,   2.077,   2.096,   2.067,   4.216,   0.868,     nan
   0.685,   0.446,   0.448,   0.448,   6,   0.382,   0.701,   8.687,     nan,     nan,     nan,   2,   0.000,   0.001,   0.006,   0.100,   2,   0,   3,   1,   2.066,   2.102,   2.067,   4.216,   1.001,     nan
   0.748,   0.446,   0.448,   0.448,   6,   0.248,   0.472,  10.127,     nan,     nan,     nan,   2,   0.000,   0.001,  -0.001,   0.100,   2,   0,   3,   1,   2.071,   2.098,   2.067,   4.216,   0.635,     nan
   0.646,   0.446,   0.448,   0.448,   6,   0.243,   0.462,   9.030,     nan,     nan,     nan,   2,   0.000,   0.002,   0.012,   0.100,   2,   0,   3,   1,   2.076,   2.099,   2.067,   4.216,   0.731,     nan
   0.559,   0.446,   0.448,   0.448,   6,   0.020,   0.286,   7.652,     nan,     nan,     nan,   2,   0.000,  -0.004,  -0.003,   0.100,   2,   0,   3,   1,   2.074,   2.095,   2.067,   4.216,   0.685,     nan
   0.653,   0.446,   0.448,   0.448,   6,   0.027,   0.355,   6.597,     nan,     nan,     nan,   2,   0.000,   0.002,   0.004,   0.100,   2,   0,   3,   1,   2.063,   2.103,   2.067,   4.216,   0.821,     nan
   0.726,   0.446,   0.448,   0.448,   6,   0.030,   0.328,   8.826,     nan,     nan,     nan,   2,   0.000,   0.002,   0.002,   0.100,   2,   0,   3,   1,   2.065,   2.101,   2.067,   4.216,   0.429,     nan
   0.748,   0.446,   0.448,   0.448,   6,   0.025,   0.311,   7.545,     nan,     nan,     nan,   2,   0.000,   0.002,   0.004,   0.100,   2,   0,   3,   1,   2.076,   2.094,   2.067,   4.216,   0.507,     nan
   0.490,   0.446,   0.448,   0.448,   6,   0.184,   0.356,   6.368,     nan,     nan,     nan,   2,   0.000,   0.001,  -0.001,   0.100,   2,   0,   3,   1,   2.065,   2.095,   2.067,   4.216,   0.396,     nan
   0.564,   0.446,   0.448,   0.448,   6,   0.157,   0.307,   5.057,     nan,     nan,     nan,   2,   0.000,   0.008,   0.011,   0.100,   2,   0,   3,   1,   2.035,   2.115,   2.067,   4.216,   0.499,     nan
   0.652,   0.446,   0.448,   0.448,   6,   0.366,   0.670,   8.120,     nan,     nan,     nan,   2,   0.000,   0.002,  -0.001,   0.100,   2,   0,   3,   1,   2.078,   2.089,   2.067,   4.216,   0.155,     nan
   0.544,   0.446,   0.448,   0.448,   6,   0.361,   0.655,   6.726,     nan,     nan,     nan,   2,   0.000,  -0.002,   0.004,   0.100,   2,   0,   3,   1,   2.069,   2.109,   2.067,   4.216,   0.187,     nan
   0.684,   0.446,   0.448,   0.448,   6,   0.429,   0.779,   5.921,     nan,     nan,     nan,   2,   0.000,   0.011,   0.003,   0.100,   2,   0,   3,   1,   2.065,   2.100,   2.067,   4.216,   0.003,     nan
   1.096,   0.446,   0.448,   0.448,   6,   0.369,   0.676,   6.368,     nan,     nan,     nan,   2,   0.000,  -0.002,   0.002,   0.501,   3,   0,   3,   1,   2.080,   2.089,   1.844,   2.447,   3.053,     nan
   0.996,   0.446,   0.448,   0.448,   6,   0.323,   0.657,   7.573,     nan,     nan,     nan,   2,   0.000,   0.000,  -0.002,   0.501,   3,   0,   3,   1,   2.072,   2.095,   1.844,   2.447,   2.866,     nan
   1.036,   0.446,   0.448,   0.448,   6,   0.320,   0.657,   8.678,     nan,     nan,     nan,   2,   0.000,  -0.000,   0.001,   0.501,   3,   0,   3,   1,   2.073,   2.096,   1.844,   2.447,   2.910,     nan
   1.042,   0.446,   0.448,   0.448,   6,   0.143,   0.323,   8.360,     nan,     nan,     nan,   2,   0.000,   0.000,  -0.000,   0.501,   3,   0,   3,   1,   2.071,   2.100,   1.844,   2.447,   2.818,     nan
   0.777,   0.446,   0.448,   0.448,   6,   0.137,   0.307,   7.063,     nan,     nan,     nan,   2,   0.000,   0.000,  -0.000,   0.501,   3,   0,   3,   1,   2.071,   2.101,   1.844,   2.447,   2.858,     nan
   1.203,   0.446,   0.448,   0.448,   6,   0.057,   0.391,   8.485,     nan,     nan,     nan,   2,   0.000,   0.000,   0.001,   0.501,   3,   0,   3,   1,   2.069,   2.103,   1.844,   2.447,   2.615,     nan
   1.288,   0.446,   0.448,   0.448,   6,   0.052,   0.379,   9.502,     nan,     nan,     nan,   2,   0.000,   0.001,   0.000,   0.501,   3,   0,   3,   1,   2.068,   2.101,   1.844,   2.447,   2.689,     nan
